PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_OFL	1980_NWF	1980_DWF	1980_NNS	1980_OFL	1980_DNS	DEU	NDL
('PROPN', 'VERB')	0.02862589389951615201	0.02816443756943378882	0.01495437182679002289	0.01714937164508919046	0.01592181843433406255	0.03130917534599434587	0.03761920441749717209	0.03079380798990733262	0.02708975042381125617	0.01164212183873770956	0.04185522574940089141	0.03657645398860897429
('ADJ', 'VERB')	0.02757064982145087870	0.03058317024830735018	0.04627137471069558972	0.04650415193848510265	0.02340315480709344309	0.04826831199174128756	0.02448041191274186526	0.04548829848144157750	0.02959806064823822247	0.04035935570762406305	0.02165409886056940750	0.02817407584975915175
('AUX', 'AUX')	0.00456632891962791172	0.00288949273046640569	0.00335299816744170920	0.00556195837138027775	0.00211012051539367137	0.00401399683923004454	0.00145716737575844442	0.00413019140010618437	0.00246270458398284127	0.00388070727957923666	0.00668487519041304021	0.00925685727161421057
('ADV', 'PROPN')	0.00249421327542701052	0.00280832720432970919	0.00368829798418588003	0.00247198149839123436	0.00153463310210448815	0.00291014770844178232	0.00337577108717372924	0.00247249553203635498	0.00209785946042982761	0.00077614145591584733	0.00459773313156297634	0.00505566820218930017
('PROPN', 'DET')	0.01193385121012000526	0.00834381608685243019	0.00583421681134857397	0.00494396299678246873	0.00326109534197203737	0.00913184280924835175	0.01211877534172439534	0.00901898938390534137	0.00784417015638979101	0.00543299019141093176	0.01485483223039247083	0.01417011228500944693
('CCONJ', 'PRON')	0.03213697874107879215	0.03996590506970949808	0.05733626866325322591	0.06071804555423469807	0.03241912428195731222	0.04365221562662673777	0.04131069510275189871	0.04911275215908578184	0.03320090624332423107	0.05665832628185685921	0.00456763012109879293	0.01008760087291292289
('NOUN', 'NOUN')	0.01579028865904946038	0.01689866254166027398	0.02581808588930116152	0.02502881267121125075	0.02704790842459160391	0.02779692811166805874	0.02224608860324558263	0.04208861712489159190	0.01322563572879674118	0.01552282911831694666	0.05227287423737269484	0.03510485103773697269
('AUX', 'ADP')	0.01469667206905453903	0.01165536955322965876	0.01790501021413872657	0.01869436008158371215	0.01112608999025753963	0.01861491034192933394	0.01350308434869491696	0.02284248713119950772	0.01587076287455608734	0.02328424367747541912	0.02189692981164715474	0.02589546482905411354
('ADP', 'SCONJ')	0.00020721975842365143	0.00022792181000790549	0.00282467735127875635	0.00150178814484826185	0.00020718366136029625	0.00335984821149715174	0.00070821134912146127	0.00339869188798524752	0.00039404831512368266	0.00000000000000000000	0.00003034503446880422	0.00325569423437711055
('VERB', 'PROPN')	0.01352631045520032681	0.01946349316757989278	0.01495437182679002289	0.01853986123793426033	0.01496267274551875935	0.02242820733919787674	0.02173608002173012949	0.01798178568753712805	0.01331684700968499384	0.00931369747099016800	0.01451366477846505708	0.01659113649450854808
('CCONJ', 'PUNCT')	0.00287793839472347398	0.00253236441546493985	0.02025210893134792370	0.02950927913704536054	0.00498755758183958616	0.01003499209807511179	0.00281719025979965901	0.00435496372120039790	0.00998763525726374495	0.00155228291183169467	0.00202492917055741755	0.00232608208363639136
('CCONJ', 'SCONJ')	0.00615878816470823414	0.01478835886210615527	0.01099783398920880541	0.02394732076566508452	0.01457901446999263634	0.01003499209807511179	0.00706726177242845543	0.00873802398253757315	0.00834583220127518496	0.01164212183873770956	0.00095928260012531760	0.00256343739829316625
('PART', 'PUNCT')	0.01239432135327576089	0.01417150086346725957	0.01160137365934831369	0.01328690055385288622	0.01438718533222957570	0.01334653949043989804	0.00616867522404408123	0.00893469976349501108	0.01632681927899735583	0.00776141455915847333	0.00224969831535665491	0.00230234655217071392
('VERB', 'PART')	0.00809660001715537328	0.00600624893411556317	0.01026017439237163036	0.00834293755707041576	0.00537121585736570831	0.01269426500406501714	0.00561009439667001057	0.01090145757306938343	0.00460616968485679564	0.00232842436774754200	0.00456763012109879293	0.00712065943970323963
('ADP', 'ADV')	0.00575587678944694797	0.01016192387231443922	0.01629557109376670795	0.01823086355063535322	0.00939962775038999040	0.01259391508308426583	0.00799013444374213622	0.02101621202230901861	0.01359048085234975355	0.00931369747099016800	0.01415644238762341078	0.01288839358586286316
('CCONJ', 'PROPN')	0.00821171755294431219	0.01085994739709003100	0.00918721497879028404	0.00880643408801877296	0.00422024103078734274	0.00878061808581572303	0.01454738763465513590	0.01146338837580491814	0.01213110035813770061	0.01008983892690601576	0.01789724315463929460	0.01903589623547332493
('PRON', 'PROPN')	0.00468144645541685063	0.00336025278205924743	0.00261533857060453328	0.00139048959284506944	0.00268560792868285415	0.00356242219481666495	0.00519723030687178466	0.00323110211572932762	0.00456056404441266931	0.00232842436774754200	0.00230990433628502218	0.00218366889484232669
('SCONJ', 'ADV')	0.00297386967454758974	0.00400957699115282121	0.00804719560186010173	0.00741594449517370396	0.00287743706644591523	0.00707466942914295426	0.00194288983434459249	0.00758606583692972552	0.00287315534797998170	0.00388070727957923666	0.00283771045309037491	0.00652727115306130264
('AUX', 'SCONJ')	0.00009593127982411580	0.00025972968363742975	0.00127413930362784951	0.00108149190554616514	0.00057548741328918300	0.00396382187873966889	0.00187003146555667034	0.00325919865586610452	0.00009121128088825339	0.00077614145591584733	0.00005418541883553049	0.00370274290864568449
('DET', 'NUM')	0.00141978294139691384	0.00313298930887649608	0.00295063838734870411	0.00123599074919561718	0.00134280396434142708	0.00496732108854718024	0.00408006865212364421	0.00303442633477189012	0.00387647943775076874	0.00543299019141093176	0.00510547057472553970	0.00999265874705021311
('NUM', 'NOUN')	0.01517632846817511955	0.01581104449142853655	0.01482025190009235438	0.01127841558641000733	0.01342803964341427077	0.02398363111439951595	0.02054605999819406406	0.02169052898559166095	0.02198191869406906571	0.02328424367747541912	0.08179991376800825609	0.05808084549651275352
('VERB', 'NOUN')	0.01784321804728553756	0.01313258212891754186	0.01173549358604598220	0.01158741327370891097	0.02167669256722589560	0.01284478988553614323	0.02112892694849744304	0.02450018299926933624	0.00916673372926946582	0.02017967785381203152	0.01942246235149126463	0.01317321996345099250
('PUNCT', 'PART')	0.00249421327542701052	0.00323038794024053250	0.00321887824074404069	0.00278097918569013888	0.00191829137763061008	0.00240839810353802707	0.00242861229293074056	0.00255678515244668527	0.00492540916796568255	0.00388070727957923666	0.00192458580234347197	0.00234981761510206881
('ADJ', 'PART')	0.00161164550104514535	0.00353881693955998035	0.00724247604167409156	0.00587095605867918226	0.00383658275526122016	0.00958341745366173177	0.00221003718656697387	0.00646220423145865523	0.00314678919064474184	0.00388070727957923666	0.00298220490331845608	0.00617123818107614096
('AUX', 'VERB')	0.01291235026432598597	0.00827888366594307229	0.03420058130790543105	0.01019692368086384283	0.00613853240841795260	0.01996963427516947401	0.01078303858061248864	0.01225009149963466812	0.00912112808882533863	0.01008983892690601576	0.00418431845452152135	0.06161743968489869633
('CCONJ', 'PART')	0.00416341754436662555	0.00238626646841888588	0.00362123802083704578	0.00308997687298904295	0.00095914568881530504	0.00291014770844178232	0.00131145063818259989	0.00261297823272023865	0.00332921175242124846	0.00077614145591584733	0.00107969464198205212	0.00092568572716142112
('INTJ', 'PRON')	0.00032616635140199368	0.00087658768227632535	0.00134119926697668377	0.00061799537459780859	0.00057548741328918300	0.00130454897274976463	0.00024286122929307406	0.00098337890478718661	0.00082090152799428042	0.00077614145591584733	0.00000602060209283672	0.00007120659439703239
('ADP', 'NUM')	0.00447039763980379597	0.00607118135502492020	0.00663893637153458414	0.00571645721502972957	0.00479572844407652552	0.01164059083376712926	0.00590152787182169920	0.01328966348469540898	0.00711447990928376368	0.00853755601507432023	0.04525285219712507634	0.04754226952575196091
('AUX', 'CCONJ')	0.00848032513645183630	0.00711010008957463878	0.00610245666474391098	0.00834293755707041576	0.00402841189302428123	0.00677361966620070033	0.00587724174889239261	0.00834467242062269902	0.00725129683061614353	0.00465684873549508400	0.00345582560128827833	0.00244475974096477902
('AUX', 'NOUN')	0.00951638295855228647	0.00659064072229977992	0.00677305629823225265	0.00617995374597808591	0.00613853240841795260	0.00868026816483497173	0.00901015160677304770	0.01104194027375326667	0.00688645170706313030	0.00620913164732677866	0.01076082280726350059	0.01198644339016712024
('DET', 'PRON')	0.00122259657469954344	0.00092921968695530699	0.00217282873175288953	0.00066746139771033867	0.00082873464544118501	0.00065029320222525513	0.00094428179882861496	0.00109243667828097242	0.00073884059085690512	0.00000000000000000000	0.00025143028559866350	0.00079469701784008208
('ADP', 'AUX')	0.00087032298537933594	0.00129740107235269274	0.00760490056113511358	0.00784267142309647870	0.00041436732272059250	0.00585263882002729635	0.00070821134912146127	0.00449112856626621929	0.00064032851207598428	0.00000000000000000000	0.00055271312782464825	0.00574232683858639896
('ADJ', 'SCONJ')	0.00012433185505419085	0.00042077872616844093	0.00275224972688699375	0.00200238419313101580	0.00020718366136029625	0.00628616762151079905	0.00068198129915399976	0.00528011061169136615	0.00009851207878092067	0.00000000000000000000	0.00004768505416526377	0.00563978528789735659
('PART', 'DET')	0.00314654597823099810	0.00240249957364622492	0.00033529981674417094	0.00030899768729890430	0.00115097482657836600	0.00215752330108614923	0.00213717881777905150	0.00157340624765949866	0.00296436662886823479	0.00155228291183169467	0.00160549389142312579	0.00090195019569574368
('ADJ', 'DET')	0.00199537062034160859	0.00431800599047226907	0.00348711809413937771	0.00262648034204068662	0.00326109534197203737	0.00692414454767182729	0.00364291843939611084	0.00542263224639791524	0.00173301433687681437	0.00388070727957923666	0.00540850754673165464	0.00676462646771807709
('DET', 'VERB')	0.00454714266366308857	0.00222393541614549200	0.01126607384260414242	0.01282340402290452902	0.00306926620420897630	0.00918201776973872827	0.00366720456232541830	0.01250296036086565900	0.00232588766265046142	0.00155228291183169467	0.00099741308004661685	0.00785646091513924130
('NUM', 'ADP')	0.00074826398262810322	0.00271092857296567277	0.00080471956018601017	0.00262648034204068662	0.00057548741328918300	0.00331154739236478712	0.00111716165474814067	0.00213533705039503380	0.00145938049421205423	0.00853755601507432023	0.00835057510276453197	0.01443120313113189883
('VERB', 'SCONJ')	0.00045588346853203313	0.00063116808925266134	0.00876374255140332202	0.00550655653111029389	0.00020718366136029625	0.02303121757881112022	0.00154757294808023009	0.01996731484191333061	0.00029553623634276198	0.00000000000000000000	0.00009537010833052755	0.01884200993911162164
('ADJ', 'PRON')	0.00126629289367832841	0.00314922241410383556	0.00422477769097655362	0.00386247109123630380	0.00383658275526122016	0.00642239494276807162	0.00221003718656697387	0.00516976338516692436	0.00269073278620347465	0.00543299019141093176	0.00068032803649054952	0.00230234655217071392
('ADV', 'NUM')	0.00280119337086418138	0.00392841146501612514	0.00368829798418588003	0.00308997687298904295	0.00095914568881530504	0.00451574644413380022	0.00359434619353749592	0.00365255021778097908	0.00510783172974218960	0.00776141455915847333	0.01820429386137396854	0.00956541918066801736
('PART', 'CCONJ')	0.00107478712287071535	0.00064412699991933545	0.00093915124972342981	0.00144246805245463214	0.00000000000000000000	0.00169814988505506779	0.00053852116034031983	0.00140997782305570039	0.00138383047306394149	0.00000000000000000000	0.00037708176353228311	0.00033240778738403992
('INTJ', 'DET')	0.00020721975842365143	0.00038571383232107083	0.00036213812195881492	0.00016686534942758467	0.00000000000000000000	0.00021676440074175173	0.00020984039973969223	0.00048552741256932107	0.00044330435451414297	0.00083826591958503240	0.00001083751231028722	0.00048707236577295355
('PROPN', 'ADJ')	0.00178432180472855371	0.00284079341478438770	0.00228003875386036245	0.00185398612379342599	0.00076731655105224407	0.00296032266893215797	0.00301147924323411824	0.00283775055381445306	0.00232588766265046142	0.00077614145591584733	0.00866163954422776404	0.00712065943970323963
('PRON', 'CCONJ')	0.00953556921451710962	0.00694776903730124577	0.00610245666474391098	0.00587095605867918226	0.00517938671960264767	0.00672344470571032467	0.00908300997556097008	0.00758606583692972552	0.00857386040349581748	0.00543299019141093176	0.00166168617762293513	0.00213619783191097180
('SCONJ', 'PART')	0.00040304517107651828	0.00022733894114800073	0.00015652520828723831	0.00036061701311365803	0.00000000000000000000	0.00005855689258810578	0.00005668643793055998	0.00032790181931527916	0.00015967274689199324	0.00000000000000000000	0.00023655439824074901	0.00036010843633270997
('SCONJ', 'ADP')	0.00163083175700996850	0.00094152010318568282	0.00254827860725569903	0.00231748265474178254	0.00095914568881530504	0.00190664849863427118	0.00075286981080852956	0.00238820591162602468	0.00191543689865332099	0.00232842436774754200	0.00205503218102160096	0.00491325501339523549
('PART', 'AUX')	0.00099768531017080430	0.00092528699795834345	0.00140825923032551780	0.00108149190554616514	0.00172646223986754922	0.00105367417029788679	0.00102001716303091105	0.00098337890478718661	0.00077529588755015377	0.00155228291183169467	0.00215938928396410424	0.00389262716037110405
('NUM', 'ADJ')	0.00122259657469954344	0.00229675054700274016	0.00137612486344349688	0.00150178814484826185	0.00124310196816177746	0.00205926180704664149	0.00152134289811276858	0.00172969140727820617	0.00192098553622795294	0.00000000000000000000	0.00637895974583505866	0.00694719005918265249
('ADJ', 'PROPN')	0.00186106682858784632	0.00297065825660310263	0.00194473893711619140	0.00139048959284506944	0.00095914568881530504	0.00225787322206690011	0.00257432903050658487	0.00303442633477189012	0.00346602867375362875	0.00310456582366338933	0.00378294498166573991	0.00947047705480530758
('PROPN', 'ADV')	0.00702216968312527594	0.01038918734549718927	0.00751071589506942857	0.00942442946261658199	0.00633036154618101324	0.01179111571523825709	0.01134161940798655843	0.01003046482882930489	0.01281518496479959988	0.00698527310324262643	0.01320719412431948896	0.01018254299877563267
('DET', 'ADV')	0.00237909573963807162	0.00279209409910236971	0.00362123802083704578	0.00617995374597808591	0.00422024103078734274	0.00582029541688356463	0.00245289841586004802	0.00626552845050121817	0.00387647943775076874	0.00310456582366338933	0.00688756879420520957	0.00797513857246762853
