PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_MVP	1939_OFL	1980_DWF	1980_NNS	1980_NWF	1980_DNS	1980_MVP	1980_OFL	2000_DEU	2000_NDL
('PUNCT', 'PROPN', 'PRON')	0.00002594011025576992	0.00028836028488429723	0.00019300177136544604	0.00000000000000000000	0.00011278168233180326	0.00000000000000000000	0.00003241435968141495	0.00067547164261190832	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00019094550829487186	0.00001462739126787349	0.00005527925374197930
('DET', 'ADV', 'ADV')	0.00015802551680349456	0.00007721638160953847	0.00100778968048076357	0.00278628513515546961	0.00009815127152903780	0.00000000000000000000	0.00005641892464718628	0.00079532273554519994	0.00072960695268135855	0.00000000000000000000	0.00000000000000000000	0.00016617542888536243	0.00085714511590597939	0.00045702834761673976
('CCONJ', 'ADJ', 'PART')	0.00009864988034576497	0.00016871233432478837	0.00022019491972845694	0.00017393817198147095	0.00002450898155685739	0.00000000000000000000	0.00017257990584997109	0.00012088514398761639	0.00026568993427007412	0.00032818567632895382	0.00017374606788702075	0.00004841087505056762	0.00020211421857105496	0.00010511311851568653
('AUX', 'VERB', 'DET')	0.00002109775742310399	0.00014432665874075998	0.00000000000000000000	0.00018599644248026490	0.00005241613530209470	0.00066850737301225481	0.00023727087578143900	0.00016158188908647379	0.00011364355969502421	0.00000000000000000000	0.00092895510381019143	0.00005176696083549380	0.00000793122181978854	0.00098912078778923837
('DET', 'VERB', 'PROPN')	0.00003005858199196701	0.00005140658576151541	0.00000000000000000000	0.00000000000000000000	0.00003733938799947221	0.00000000000000000000	0.00007512147624616964	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00026470181256474699	0.00000000000000000000	0.00001694975986681316	0.00012811171307095247
('AUX', 'VERB', 'ADJ')	0.00007254302457516379	0.00006203202159069718	0.00008995677675206637	0.00042635635712836765	0.00001501907254524502	0.00025540127225928173	0.00003021621300978662	0.00011111739239228507	0.00000000000000000000	0.00013407450841807164	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00012882636912363475
('ADV', 'PRON', 'NUM')	0.00002109775742310399	0.00009020416171297499	0.00007848664701785210	0.00000000000000000000	0.00003931210147657102	0.00022283579100408494	0.00007909029192714632	0.00016158188908647379	0.00017046533954253630	0.00000000000000000000	0.00018579102076203829	0.00010353392167098760	0.00001586244363957709	0.00008992007161720348
('DET', 'ADV', 'PROPN')	0.00000000000000000000	0.00002781073377734539	0.00012099060641101186	0.00000000000000000000	0.00002020044248571226	0.00000000000000000000	0.00000000000000000000	0.00004981711281706969	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002445265211388631	0.00006930786577627964
('INTJ', 'ADV', 'ADV')	0.00000000000000000000	0.00002781073377734539	0.00024198121282202373	0.00000000000000000000	0.00018180398237141031	0.00000000000000000000	0.00000000000000000000	0.00044835401535362721	0.00026277979232084320	0.00000000000000000000	0.00000000000000000000	0.00031920415619828327	0.00000000000000000000	0.00000000000000000000
('NUM', 'ADV', 'AUX')	0.00000000000000000000	0.00002384439826887808	0.00000000000000000000	0.00000000000000000000	0.00003463895628883080	0.00000000000000000000	0.00006968859618374819	0.00000000000000000000	0.00007510081149812973	0.00015461011399170574	0.00000000000000000000	0.00006841990479655322	0.00008124031440727586	0.00008913488410444789
('PROPN', 'ADJ', 'PROPN')	0.00000000000000000000	0.00005140658576151541	0.00011182218409986747	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00032229451262367239	0.00008095562453502962	0.00000000000000000000	0.00052940362512949397	0.00000000000000000000	0.00045764351640395544	0.00028825135440964307
('AUX', 'CCONJ', 'PROPN')	0.00002418100819172126	0.00004135468106046479	0.00026987033025619914	0.00000000000000000000	0.00012015258036196015	0.00000000000000000000	0.00000000000000000000	0.00022223478478457015	0.00026050312294447121	0.00013407450841807164	0.00021294273627751902	0.00000000000000000000	0.00012499162206163397	0.00002576527382472695
('SCONJ', 'ADV', 'AUX')	0.00002418100819172126	0.00002067734053023239	0.00116943809777686285	0.00042635635712836765	0.00004505721763573506	0.00000000000000000000	0.00000000000000000000	0.00048150870036656863	0.00045588046515282455	0.00000000000000000000	0.00000000000000000000	0.00017799673381201799	0.00000227257494657516	0.00025765273824726950
('NUM', 'ADJ', 'CCONJ')	0.00005576941473913279	0.00009537759307551233	0.00000000000000000000	0.00000000000000000000	0.00013855582515532320	0.00000000000000000000	0.00006968859618374819	0.00000000000000000000	0.00000000000000000000	0.00015461011399170574	0.00000000000000000000	0.00006841990479655322	0.00015985997351109123	0.00017826976820889577
('ADP', 'ADJ', 'PRON')	0.00004515014765814130	0.00003860819080476924	0.00000000000000000000	0.00019902036679681924	0.00001402161021843397	0.00000000000000000000	0.00000000000000000000	0.00017289624685765215	0.00006080057939011321	0.00025034042436415644	0.00039760112189822847	0.00016617542888536243	0.00007425762142749821	0.00012027061779387889
('NOUN', 'PROPN', 'SCONJ')	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002196756192571753	0.00000000000000000000	0.00004419557389136578	0.00010835015238339206	0.00009525585664304614	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00109287754956957054
('PROPN', 'SCONJ', 'DET')	0.00002594011025576992	0.00000000000000000000	0.00019300177136544604	0.00045737261343572685	0.00001611166890454332	0.00000000000000000000	0.00006482871936282991	0.00023840175621596765	0.00062877152493159350	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000243789854464558	0.00096738694048463785
('ADP', 'ADV', 'PROPN')	0.00002594011025576992	0.00002218156037571517	0.00000000000000000000	0.00000000000000000000	0.00003222333780908665	0.00000000000000000000	0.00006482871936282991	0.00003973362603599461	0.00006986350277017706	0.00000000000000000000	0.00022843373665020817	0.00000000000000000000	0.00019259398502700098	0.00002763962687098965
('ADJ', 'ADV', 'SCONJ')	0.00000000000000000000	0.00004436312075143035	0.00028950265704816904	0.00068605892015359028	0.00003222333780908665	0.00000000000000000000	0.00009724307904424485	0.00035760263432395149	0.00062877152493159350	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000243789854464558	0.00022111701496791721
('PART', 'PRON', 'PART')	0.00006011716398393401	0.00005140658576151541	0.00000000000000000000	0.00000000000000000000	0.00005600908199920830	0.00000000000000000000	0.00003756073812308482	0.00009208414646390640	0.00024286687360508888	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002259967982241755	0.00000000000000000000
('PART', 'PRON', 'AUX')	0.00039038590317392956	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001731947814441540	0.00000000000000000000	0.00003484429809187410	0.00021356126165636628	0.00007510081149812973	0.00000000000000000000	0.00000000000000000000	0.00013683980959310643	0.00002358589773114461	0.00002971162803481596
('DET', 'VERB', 'DET')	0.00019519295158696478	0.00000000000000000000	0.00041494024992714407	0.00049165949407143402	0.00008659739072207699	0.00000000000000000000	0.00013937719236749638	0.00000000000000000000	0.00015020162299625946	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003144786364152615	0.00014855814017407981
('PROPN', 'PROPN', 'NOUN')	0.00011837985641491795	0.00008435616716239419	0.00036699153288076165	0.00017393817198147095	0.00014705388934114434	0.00020838920154834804	0.00029585126717137901	0.00045331928995356147	0.00026568993427007412	0.00021879045088596922	0.00034749213577404150	0.00000000000000000000	0.00074541207216113849	0.00197612662809490674
('PROPN', 'NOUN', 'CCONJ')	0.00015783980855322394	0.00010122740059487301	0.00029359322630460931	0.00017393817198147095	0.00007352694467057217	0.00020838920154834804	0.00054239398981419486	0.00024177028797523278	0.00015941396056204444	0.00043758090177193845	0.00000000000000000000	0.00004841087505056762	0.00061005117348511084	0.00052556559257843259
('PROPN', 'ADJ', 'DET')	0.00000000000000000000	0.00014306638961326850	0.00000000000000000000	0.00000000000000000000	0.00005195843443324620	0.00000000000000000000	0.00006968859618374819	0.00004271225233127326	0.00037550405749064866	0.00000000000000000000	0.00073667472925379699	0.00000000000000000000	0.00068661168950665409	0.00041596279248742342
('PROPN', 'PRON', 'AUX')	0.00006772522148721195	0.00015443276321907694	0.00016796494674679394	0.00000000000000000000	0.00011217288174747176	0.00000000000000000000	0.00008462838697077943	0.00038037174308683475	0.00012160115878022642	0.00012517021218207822	0.00000000000000000000	0.00011078361925690828	0.00001272987795899969	0.00016837886491143046
('SCONJ', 'ADP', 'NOUN')	0.00022147922511448281	0.00004734708869202625	0.00034330587478126253	0.00048813657215372958	0.00011463585123241189	0.00019493974853029852	0.00018450467105538617	0.00087639486744272720	0.00059650149150312773	0.00030700455080907412	0.00016253248503457542	0.00004528643393405318	0.00031916362037517405	0.00092429364161528366
('DET', 'DET', 'PUNCT')	0.00000000000000000000	0.00000000000000000000	0.00026314954641651307	0.00000000000000000000	0.00004393512385143507	0.00000000000000000000	0.00017678229556546311	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001661984477381379	0.00003768543274377830
('PUNCT', 'INTJ', 'CCONJ')	0.00016926705734204882	0.00014474138371162675	0.00044978388376033188	0.00042635635712836765	0.00010513350781671512	0.00000000000000000000	0.00018129727805871971	0.00037039130797428358	0.00006512578073611780	0.00013407450841807164	0.00000000000000000000	0.00053399020143605406	0.00000000000000000000	0.00000000000000000000
('INTJ', 'CCONJ', 'ADV')	0.00007782033076730977	0.00004436312075143035	0.00009650088568272302	0.00000000000000000000	0.00001611166890454332	0.00000000000000000000	0.00003241435968141495	0.00007946725207198922	0.00006986350277017706	0.00000000000000000000	0.00022843373665020817	0.00025459401105982918	0.00000000000000000000	0.00000000000000000000
('PART', 'VERB', 'PART')	0.00002109775742310399	0.00009020416171297499	0.00023545994105355633	0.00037199288496052980	0.00001310403382552367	0.00022283579100408494	0.00005272686128476421	0.00025853102253835806	0.00011364355969502421	0.00000000000000000000	0.00018579102076203829	0.00000000000000000000	0.00007931221819788543	0.00015736012533010607
('INTJ', 'PRON', 'NOUN')	0.00003536821553246275	0.00009073078724175352	0.00000000000000000000	0.00000000000000000000	0.00002196756192571753	0.00000000000000000000	0.00000000000000000000	0.00032505045715017613	0.00009525585664304614	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('INTJ', 'ADV', 'VERB')	0.00007782033076730977	0.00004436312075143035	0.00038600354273089207	0.00045737261343572685	0.00004833500671362996	0.00000000000000000000	0.00022690051776990471	0.00051653713846792990	0.00027945401108070823	0.00000000000000000000	0.00000000000000000000	0.00006364850276495730	0.00000000000000000000	0.00000000000000000000
('INTJ', 'PUNCT', 'PART')	0.00002594011025576992	0.00008872624150286070	0.00009650088568272302	0.00022868630671786343	0.00003222333780908665	0.00000000000000000000	0.00006482871936282991	0.00015893450414397844	0.00006986350277017706	0.00000000000000000000	0.00000000000000000000	0.00050918802211965836	0.00000000000000000000	0.00000000000000000000
('DET', 'PROPN', 'NOUN')	0.00023207533165414389	0.00003608166468518999	0.00070637982316066900	0.00037199288496052980	0.00009172823677866571	0.00000000000000000000	0.00018454401449667472	0.00109875684578802186	0.00051139601862760901	0.00011697905367712620	0.00000000000000000000	0.00010353392167098760	0.00221875930408584532	0.00341696272145373221
('PART', 'CCONJ', 'SCONJ')	0.00000000000000000000	0.00003312106072058173	0.00000000000000000000	0.00000000000000000000	0.00004811524122365377	0.00000000000000000000	0.00000000000000000000	0.00005932945285616020	0.00020863756004621997	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('ADJ', 'CCONJ', 'CCONJ')	0.00000000000000000000	0.00007328558645124854	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00023082180357592515	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004430010866671502	0.00000000000000000000
('ADJ', 'CCONJ', 'SCONJ')	0.00000000000000000000	0.00008270936212092958	0.00044978388376033188	0.00000000000000000000	0.00001501907254524502	0.00000000000000000000	0.00006043242601957324	0.00029631304637942686	0.00039075468441670679	0.00013407450841807164	0.00000000000000000000	0.00017799673381201799	0.00000454514989315033	0.00002576527382472695
('ADJ', 'PROPN', 'PART')	0.00006011716398393401	0.00002570329288075771	0.00011182218409986747	0.00000000000000000000	0.00005600908199920830	0.00000000000000000000	0.00007512147624616964	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00012712319900109873	0.00006405585653547624
('ADJ', 'PUNCT', 'PART')	0.00003945995213830599	0.00013496986745983069	0.00036699153288076165	0.00052181451594441274	0.00006127245389214348	0.00020838920154834804	0.00014792563358568951	0.00027199157397213687	0.00015941396056204444	0.00000000000000000000	0.00052123820366106223	0.00043569787545510866	0.00009271294429864906	0.00010511311851568653
('PROPN', 'DET', 'ADV')	0.00003005858199196701	0.00000000000000000000	0.00011182218409986747	0.00000000000000000000	0.00001866969399973610	0.00000000000000000000	0.00000000000000000000	0.00023021036615976598	0.00032382249814011849	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00037289471706988960	0.00009608378480321434
('PROPN', 'ADP', 'NUM')	0.00007254302457516379	0.00006203202159069718	0.00071965421401653097	0.00000000000000000000	0.00013517165290720517	0.00000000000000000000	0.00009064863902935985	0.00074078261594856716	0.00065125780736117805	0.00000000000000000000	0.00042588547255503805	0.00000000000000000000	0.00282026550869977693	0.00476657565757448564
('NUM', 'NOUN', 'PROPN')	0.00002109775742310399	0.00010824499405556998	0.00007848664701785210	0.00000000000000000000	0.00005241613530209470	0.00000000000000000000	0.00021090744513905686	0.00016158188908647379	0.00005682177984751210	0.00035093716103137861	0.00037158204152407657	0.00005176696083549380	0.00054725430556540951	0.00071936057293762784
('NOUN', 'ADJ', 'PROPN')	0.00002418100819172126	0.00006203202159069718	0.00017991355350413274	0.00000000000000000000	0.00003003814509049004	0.00000000000000000000	0.00009064863902935985	0.00022223478478457015	0.00006512578073611780	0.00000000000000000000	0.00021294273627751902	0.00000000000000000000	0.00083630758033965990	0.00028341801207199641
('VERB', 'NOUN', 'PART')	0.00014765281674298855	0.00011047654028139459	0.00048062822469376753	0.00032542438143581972	0.00005731792561620594	0.00038987949706059704	0.00009225233552769308	0.00053714524133586508	0.00024854228812630323	0.00020466970053938276	0.00065012994013830168	0.00013585930180215955	0.00003989545254689676	0.00053097719837473739
('PRON', 'ADV', 'SCONJ')	0.00000000000000000000	0.00002067734053023239	0.00053974066051239828	0.00085271271425673529	0.00000000000000000000	0.00000000000000000000	0.00009064863902935985	0.00133340870870742078	0.00117226405325012036	0.00013407450841807164	0.00000000000000000000	0.00005933224460400600	0.00002499832441232679	0.00085025403621598935
('DET', 'PUNCT', 'ADV')	0.00004515014765814130	0.00005791228620715385	0.00000000000000000000	0.00079608146718727695	0.00002804322043686794	0.00000000000000000000	0.00005641892464718628	0.00003457924937153043	0.00012160115878022642	0.00025034042436415644	0.00000000000000000000	0.00044313447702763314	0.00021004298632349496	0.00007216237067632734
('INTJ', 'SCONJ', 'PRON')	0.00003252311777254509	0.00002781073377734539	0.00000000000000000000	0.00000000000000000000	0.00008080176994284902	0.00000000000000000000	0.00004064038383205422	0.00009963422563413937	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00015960207809914164	0.00000000000000000000	0.00000000000000000000
('PROPN', 'DET', 'DET')	0.00000000000000000000	0.00005562146755469078	0.00024198121282202373	0.00000000000000000000	0.00004040088497142451	0.00000000000000000000	0.00000000000000000000	0.00009963422563413937	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002750923362812210	0.00003465393288813982
('CCONJ', 'SCONJ', 'SCONJ')	0.00007782033076730977	0.00000000000000000000	0.00019300177136544604	0.00022868630671786343	0.00003222333780908665	0.00000000000000000000	0.00016207179840707479	0.00019866813017997305	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00031824251382478648	0.00000487579708929116	0.00002763962687098965
('VERB', 'PART', 'AUX')	0.00010548878711551996	0.00007216332937037999	0.00047091988210711265	0.00018599644248026490	0.00006552016912761837	0.00022283579100408494	0.00000000000000000000	0.00038779653380753711	0.00051139601862760901	0.00011697905367712620	0.00000000000000000000	0.00005176696083549380	0.00334499280249581825	0.00076432060874622972
('SCONJ', 'NOUN', 'NOUN')	0.00008439102969241596	0.00003608166468518999	0.00007848664701785210	0.00018599644248026490	0.00002620806765104735	0.00066850737301225481	0.00018454401449667472	0.00045242928944212653	0.00017046533954253630	0.00000000000000000000	0.00018579102076203829	0.00000000000000000000	0.00010310588365725107	0.00053952042970322096
('PART', 'PUNCT', 'PART')	0.00007746650391832404	0.00006624212144116346	0.00000000000000000000	0.00000000000000000000	0.00002405762061182688	0.00000000000000000000	0.00004840047124918759	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('DET', 'NUM', 'CCONJ')	0.00000000000000000000	0.00007710987864227313	0.00011182218409986747	0.00000000000000000000	0.00001866969399973610	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008095562453502962	0.00016666342330991146	0.00000000000000000000	0.00000000000000000000	0.00004519935964483510	0.00038433513921285736
('NUM', 'CCONJ', 'ADJ')	0.00004515014765814130	0.00005791228620715385	0.00025194742012019089	0.00039804073359363848	0.00005608644087373588	0.00000000000000000000	0.00002820946232359314	0.00031121324434377386	0.00024320231756045285	0.00025034042436415644	0.00000000000000000000	0.00000000000000000000	0.00017185335244649587	0.00019243298847020622
('NUM', 'ADJ', 'ADP')	0.00007782033076730977	0.00011090780187857588	0.00000000000000000000	0.00000000000000000000	0.00003222333780908665	0.00027398101474271439	0.00000000000000000000	0.00007946725207198922	0.00000000000000000000	0.00014382806139752460	0.00022843373665020817	0.00000000000000000000	0.00026573094136636842	0.00027639626870989655
('PUNCT', 'PART', 'NOUN')	0.00005188022051153985	0.00004436312075143035	0.00028950265704816904	0.00022868630671786343	0.00004833500671362996	0.00000000000000000000	0.00025931487745131963	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00012729700552991459	0.00001218949272322791	0.00008291888061296895
('PART', 'ADP', 'PART')	0.00002418100819172126	0.00006203202159069718	0.00008995677675206637	0.00000000000000000000	0.00004505721763573506	0.00000000000000000000	0.00000000000000000000	0.00062966522355628206	0.00065125780736117805	0.00000000000000000000	0.00063882820883255707	0.00011866448920801201	0.00000227257494657516	0.00015459164294836169
('PART', 'PRON', 'PUNCT')	0.00050634617815449579	0.00007216332937037999	0.00015697329403570421	0.00055798932744079469	0.00010483227060418939	0.00000000000000000000	0.00034272459835096739	0.00009694913345188428	0.00022728711939004842	0.00000000000000000000	0.00037158204152407657	0.00062120353002592568	0.00005155294182862554	0.00002248001790430087
('CCONJ', 'ADJ', 'NUM')	0.00002594011025576992	0.00004436312075143035	0.00000000000000000000	0.00000000000000000000	0.00001611166890454332	0.00000000000000000000	0.00003241435968141495	0.00015893450414397844	0.00006986350277017706	0.00014382806139752460	0.00000000000000000000	0.00000000000000000000	0.00017796659375912750	0.00011055850748395860
('PROPN', 'AUX', 'PROPN')	0.00002257507382907065	0.00007721638160953847	0.00025194742012019089	0.00000000000000000000	0.00002804322043686794	0.00000000000000000000	0.00008462838697077943	0.00051868874057295648	0.00036480347634067927	0.00000000000000000000	0.00019880056094911423	0.00011078361925690828	0.00179703443854545655	0.00117865205438001316
('AUX', 'DET', 'ADV')	0.00011837985641491795	0.00005061370029743651	0.00007339830657615233	0.00034787634396294190	0.00003676347233528608	0.00020838920154834804	0.00022188845037853427	0.00036265543196284915	0.00047824188168613341	0.00000000000000000000	0.00017374606788702075	0.00014523262515170286	0.00061932246791497581	0.00046249772146902073
('PRON', 'CCONJ', 'PUNCT')	0.00000000000000000000	0.00002067734053023239	0.00008995677675206637	0.00000000000000000000	0.00003003814509049004	0.00000000000000000000	0.00006043242601957324	0.00003703913079742836	0.00013025156147223560	0.00026814901683614329	0.00042588547255503805	0.00011866448920801201	0.00015226252142053591	0.00000000000000000000
('SCONJ', 'AUX', 'PROPN')	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002405762061182688	0.00000000000000000000	0.00000000000000000000	0.00005932945285616020	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001092066351872517	0.00004127093605599217
('PUNCT', 'AUX', 'CCONJ')	0.00005576941473913279	0.00011922199134439041	0.00000000000000000000	0.00000000000000000000	0.00010391686886649240	0.00000000000000000000	0.00000000000000000000	0.00008542450466254652	0.00000000000000000000	0.00015461011399170574	0.00000000000000000000	0.00020525971438965969	0.00018606652654569632	0.00008913488410444789
('ADP', 'PUNCT', 'PART')	0.00000000000000000000	0.00005140658576151541	0.00000000000000000000	0.00000000000000000000	0.00005600908199920830	0.00000000000000000000	0.00003756073812308482	0.00013812621969585959	0.00008095562453502962	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00007062399944505485	0.00003202792826773812
('DET', 'AUX', 'PUNCT')	0.00002594011025576992	0.00006654468112714552	0.00028950265704816904	0.00137211784030718056	0.00003222333780908665	0.00000000000000000000	0.00003241435968141495	0.00015893450414397844	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003900637671432931	0.00008291888061296895
('INTJ', 'ADJ', 'PUNCT')	0.00009672403276688505	0.00014474138371162675	0.00035982710700826548	0.00000000000000000000	0.00030038145090490040	0.00000000000000000000	0.00009064863902935985	0.00018519565398714179	0.00013025156147223560	0.00013407450841807164	0.00042588547255503805	0.00053399020143605406	0.00000000000000000000	0.00000000000000000000
('SCONJ', 'DET', 'DET')	0.00014508604915032758	0.00012406404318139437	0.00000000000000000000	0.00021317817856418382	0.00006007629018098007	0.00000000000000000000	0.00009064863902935985	0.00003703913079742836	0.00000000000000000000	0.00040222352525421491	0.00000000000000000000	0.00011866448920801201	0.00005226922377122874	0.00033494855972145035
('AUX', 'AUX', 'NOUN')	0.00003252311777254509	0.00002781073377734539	0.00000000000000000000	0.00000000000000000000	0.00004040088497142451	0.00000000000000000000	0.00008128076766410844	0.00009963422563413937	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001528290757117894	0.00000000000000000000
('VERB', 'ADJ', 'PRON')	0.00006329327226931197	0.00021648998811113997	0.00000000000000000000	0.00055798932744079469	0.00003931210147657102	0.00022283579100408494	0.00021090744513905686	0.00067864393416318988	0.00022728711939004842	0.00011697905367712620	0.00000000000000000000	0.00010353392167098760	0.00005948416364841408	0.00002248001790430087
('ADJ', 'ADV', 'NUM')	0.00000000000000000000	0.00009537759307551233	0.00000000000000000000	0.00000000000000000000	0.00003463895628883080	0.00000000000000000000	0.00000000000000000000	0.00012813675699381978	0.00007510081149812973	0.00015461011399170574	0.00024555824308459900	0.00000000000000000000	0.00087791952665927143	0.00026740465231334364
('NUM', 'ADJ', 'ADV')	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003733938799947221	0.00000000000000000000	0.00003756073812308482	0.00004604207323195320	0.00016191124907005924	0.00000000000000000000	0.00000000000000000000	0.00007375387845935826	0.00007909887937846143	0.00003202792826773812
('INTJ', 'ADP', 'DET')	0.00006011716398393401	0.00005140658576151541	0.00000000000000000000	0.00000000000000000000	0.00011201816399841661	0.00000000000000000000	0.00015024295249233929	0.00036833658585562560	0.00016191124907005924	0.00000000000000000000	0.00000000000000000000	0.00007375387845935826	0.00000000000000000000	0.00000000000000000000
('INTJ', 'PRON', 'ADV')	0.00003252311777254509	0.00002781073377734539	0.00060495303205505932	0.00000000000000000000	0.00004040088497142451	0.00000000000000000000	0.00000000000000000000	0.00034871978971948777	0.00026277979232084320	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('ADV', 'SCONJ', 'ADV')	0.00000000000000000000	0.00002067734053023239	0.00116943809777686285	0.00127906907138510299	0.00001501907254524502	0.00000000000000000000	0.00006043242601957324	0.00125933044711256411	0.00097688671104176708	0.00026814901683614329	0.00000000000000000000	0.00000000000000000000	0.00011590132227533329	0.00056683602414399283
('ADV', 'NUM', 'NUM')	0.00007746650391832404	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002405762061182688	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004004243290199228	0.00016508374422396867
('PROPN', 'PART', 'DET')	0.00006011716398393401	0.00010281317152303082	0.00011182218409986747	0.00000000000000000000	0.00003733938799947221	0.00000000000000000000	0.00000000000000000000	0.00004604207323195320	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00011582335908988996	0.00009608378480321434
('CCONJ', 'PART', 'AUX')	0.00009017574597590102	0.00000000000000000000	0.00011182218409986747	0.00000000000000000000	0.00001866969399973610	0.00000000000000000000	0.00003756073812308482	0.00004604207323195320	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000847487993340658	0.00003202792826773812
('ADP', 'ADP', 'SCONJ')	0.00000000000000000000	0.00002781073377734539	0.00012099060641101186	0.00000000000000000000	0.00002020044248571226	0.00000000000000000000	0.00000000000000000000	0.00039853690253655749	0.00017518652821389550	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00024257753021697875
('CCONJ', 'PUNCT', 'PART')	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00002405762061182688	0.00000000000000000000	0.00000000000000000000	0.00011865890571232040	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004732287524780906	0.00004127093605599217
('ADJ', 'CCONJ', 'PART')	0.00013810983248407094	0.00008435616716239419	0.00007339830657615233	0.00034787634396294190	0.00006127245389214348	0.00020838920154834804	0.00002465427226428159	0.00006044257199380820	0.00026568993427007412	0.00000000000000000000	0.00017374606788702075	0.00024205437525283814	0.00007787887321086522	0.00002102262370313730
('NOUN', 'ADJ', 'NUM')	0.00000000000000000000	0.00007153319480663425	0.00020747012496357203	0.00000000000000000000	0.00006927791257766160	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00030922022798341147	0.00024555824308459900	0.00013683980959310643	0.00085957493953504795	0.00008913488410444789
('DET', 'NUM', 'VERB')	0.00002418100819172126	0.00016541872424185916	0.00000000000000000000	0.00000000000000000000	0.00004505721763573506	0.00000000000000000000	0.00009064863902935985	0.00003703913079742836	0.00006512578073611780	0.00013407450841807164	0.00000000000000000000	0.00005933224460400600	0.00005226922377122874	0.00028341801207199641
('PUNCT', 'SCONJ', 'PUNCT')	0.00006329327226931197	0.00010824499405556998	0.00047091988210711265	0.00018599644248026490	0.00005241613530209470	0.00022283579100408494	0.00002636343064238211	0.00006463275563458951	0.00000000000000000000	0.00011697905367712620	0.00000000000000000000	0.00015530088250648142	0.00046199367100268268	0.00031472025066021215
('SCONJ', 'PUNCT', 'DET')	0.00000000000000000000	0.00000000000000000000	0.00011182218409986747	0.00000000000000000000	0.00001866969399973610	0.00000000000000000000	0.00000000000000000000	0.00013812621969585959	0.00008095562453502962	0.00000000000000000000	0.00026470181256474699	0.00000000000000000000	0.00023164671817977993	0.00038433513921285736
('VERB', 'ADJ', 'SCONJ')	0.00000000000000000000	0.00002570329288075771	0.00033546655229960240	0.00158996689678063689	0.00000000000000000000	0.00000000000000000000	0.00003756073812308482	0.00101292561110297033	0.00080955624535029619	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00073664235015797675
